order_id,user_id,order_date,category,order_value,delivery_time,coupon_used
O000516,U06981,2025-08-13,Fruits,202,22,No
O000517,U00592,2025-10-27,Fruits,381,18,No
O000518,U05140,2025-05-03,Dairy,642,32,No
O000519,U04274,2025-11-05,Vegetables,258,23,Yes
O000520,U04018,2025-03-31,Snacks,295,32,Yes
O000521,U03849,2025-09-17,Vegetables,582,22,No
O000522,U06758,2025-02-12,Household,887,16,No
O000523,U05098,2025-04-19,Household,968,27,No
O000524,U09673,2025-12-24,Household,494,34,No
O000525,U02697,2025-10-10,Snacks,203,11,No
O000526,U08609,2025-03-07,Snacks,696,16,Yes
O000527,U05177,2025-07-26,Household,473,9,Yes
O000528,U04853,2025-11-09,Dairy,414,30,Yes
O000529,U05887,2025-10-20,Dairy,1136,10,No
O000530,U03743,2025-12-24,Personal Care,519,33,No
O000531,U05883,2025-06-12,Personal Care,646,20,Yes
O000532,U00295,2025-05-24,Personal Care,1032,11,No
O000533,U00965,2025-05-17,Fruits,1004,17,Yes
O000534,U08914,2025-11-28,Snacks,1049,23,No
O000535,U05813,2025-04-25,Dairy,547,30,Yes
O000536,U04449,2025-04-13,Fruits,259,16,No
O000537,U01393,2025-10-07,Fruits,513,12,No
O000538,U00338,2025-12-20,Vegetables,400,22,Yes
O000539,U03514,2025-09-27,Vegetables,534,10,No
O000540,U02380,2025-12-07,Vegetables,917,16,Yes
O000541,U08665,2025-05-14,Dairy,801,26,No
O000542,U00832,2025-06-16,Vegetables,115,26,No
O000543,U09078,2025-10-03,Household,447,13,Yes
O000544,U09243,2025-05-30,Fruits,891,15,No
O000545,U08809,2025-04-14,Household,996,16,No
O000546,U00245,2025-07-05,Personal Care,549,28,Yes
O000547,U01801,2025-08-14,Household,1176,13,Yes
O000548,U00689,2025-09-08,Vegetables,859,29,Yes
O000549,U04671,2025-11-20,Snacks,108,27,No
O000550,U08817,2025-08-09,Dairy,554,11,No
O000551,U07574,2025-02-16,Vegetables,697,9,Yes
O000552,U00679,2025-05-26,Vegetables,1154,13,Yes
O000553,U03001,2025-06-18,Personal Care,218,18,Yes
O000554,U02928,2025-10-04,Vegetables,518,26,No
O000555,U06351,2025-09-06,Dairy,258,14,No
O000556,U07831,2025-03-27,Dairy,334,15,Yes
O000557,U01342,2025-05-31,Dairy,373,28,Yes
O000558,U02351,2025-05-25,Personal Care,548,28,No
O000559,U08887,2025-11-12,Dairy,636,24,No
O000560,U00858,2025-08-09,Dairy,310,24,No
O000561,U04630,2025-08-24,Household,968,30,No
O000562,U08169,2025-04-02,Snacks,281,30,Yes
O000563,U06176,2025-03-23,Snacks,855,17,No
O000564,U01046,2025-12-03,Snacks,1008,29,No
O000565,U05822,2025-11-30,Household,1173,12,No
O000566,U00988,2025-10-27,Dairy,897,19,No
O000567,U05111,2025-02-01,Vegetables,573,16,Yes
O000568,U02538,2025-07-29,Dairy,619,28,Yes
O000569,U05167,2025-11-29,Snacks,635,21,No
O000570,U08193,2025-08-09,Vegetables,960,27,Yes
O000571,U03012,2025-12-25,Dairy,321,15,No
O000572,U03536,2025-08-06,Fruits,1025,8,No
O000573,U04134,2025-03-27,Vegetables,924,16,Yes
O000574,U09641,2025-01-31,Household,1044,23,Yes
O000575,U02532,2025-07-27,Dairy,670,33,Yes
O000576,U06542,2025-06-02,Fruits,470,26,Yes
O000577,U06379,2025-05-20,Fruits,286,14,No
O000578,U06507,2025-06-18,Household,191,14,No
O000579,U01539,2025-03-17,Fruits,537,29,Yes
O000580,U06280,2025-08-26,Snacks,1098,31,No
O000581,U03521,2025-08-24,Fruits,873,18,No
O000582,U03157,2025-03-06,Household,1152,23,No
O000583,U01794,2025-09-19,Vegetables,970,9,Yes
O000584,U05206,2025-03-10,Snacks,1149,18,No
O000585,U03896,2025-12-05,Fruits,569,17,No
O000586,U07357,2025-08-27,Personal Care,391,28,No
O000587,U06652,2025-04-06,Dairy,1007,11,Yes
O000588,U06407,2025-03-10,Household,818,11,No
O000589,U07970,2025-01-11,Dairy,492,12,No
O000590,U08214,2025-04-18,Dairy,104,8,Yes
O000591,U05525,2025-09-20,Dairy,601,8,Yes
O000592,U04605,2025-12-28,Personal Care,106,31,Yes
O000593,U02285,2025-04-01,Snacks,1189,21,Yes
O000594,U09926,2025-06-05,Vegetables,114,30,Yes
O000595,U02687,2025-05-22,Vegetables,121,20,No
O000596,U08095,2025-12-30,Fruits,635,28,Yes
O000597,U08473,2025-06-19,Dairy,334,9,No
O000598,U01079,2025-02-01,Vegetables,661,16,Yes
O000599,U05923,2025-01-17,Vegetables,174,11,No
O000600,U00844,2025-10-11,Dairy,233,22,No
O000601,U03152,2025-12-15,Personal Care,152,10,No
O000602,U03401,2025-06-02,Personal Care,536,19,No
O000603,U07677,2025-03-28,Snacks,1106,30,No
O000604,U03575,2025-10-29,Snacks,890,21,Yes
O000605,U08516,2025-11-29,Fruits,379,14,Yes
O000606,U02762,2025-05-30,Dairy,491,8,No
O000607,U09136,2025-01-31,Household,156,9,Yes
O000608,U09260,2025-11-22,Personal Care,1076,32,No
O000609,U07718,2025-02-01,Personal Care,973,10,Yes
O000610,U01340,2025-07-27,Fruits,715,31,No
O000611,U09430,2025-08-05,Vegetables,419,21,No
O000612,U05030,2025-08-15,Snacks,188,17,No
O000613,U07872,2025-12-21,Household,282,22,Yes
O000614,U09723,2025-05-27,Fruits,794,34,No
O000615,U05470,2025-02-09,Fruits,459,20,Yes
O000616,U04111,2025-12-17,Personal Care,979,15,Yes
O000617,U01828,2025-05-04,Dairy,417,9,No
O000618,U06725,2025-02-18,Vegetables,717,29,No
O000619,U03825,2025-07-02,Fruits,937,22,Yes
O000620,U01476,2025-03-21,Fruits,763,34,No
O000621,U07258,2025-12-30,Vegetables,613,33,No
O000622,U05291,2025-02-11,Dairy,1059,9,Yes
O000623,U01371,2025-06-24,Snacks,441,28,No
O000624,U02168,2025-05-30,Personal Care,165,25,Yes
O000625,U05286,2025-06-25,Personal Care,136,15,No
O000626,U05335,2025-03-18,Household,776,11,Yes
O000627,U08554,2025-06-11,Fruits,525,34,No
O000628,U08690,2025-02-21,Snacks,873,26,No
O000629,U06065,2025-01-15,Personal Care,339,25,Yes
O000630,U06646,2025-07-06,Dairy,234,30,No
O000631,U05325,2025-11-08,Snacks,713,23,Yes
O000632,U09868,2025-12-31,Fruits,226,12,No
O000633,U03813,2025-08-05,Dairy,399,19,Yes
O000634,U02408,2025-08-12,Household,555,9,No
O000635,U03876,2025-05-19,Dairy,412,20,No
O000636,U04035,2025-02-23,Fruits,501,12,Yes
O000637,U02884,2025-03-28,Fruits,391,23,No
O000638,U03999,2025-10-18,Vegetables,947,24,Yes
O000639,U01833,2025-10-17,Dairy,130,16,No
O000640,U07656,2025-06-28,Fruits,370,17,No
O000641,U01967,2025-08-13,Household,908,34,Yes
O000642,U01464,2025-05-01,Vegetables,322,10,No
O000643,U08939,2025-06-06,Dairy,970,18,No
O000644,U03024,2025-11-29,Fruits,920,21,Yes
O000645,U00742,2025-10-20,Personal Care,776,32,No
O000646,U09231,2025-04-16,Dairy,1180,13,No
O000647,U04238,2025-12-22,Vegetables,163,25,Yes
O000648,U06800,2025-08-24,Snacks,1046,34,No
O000649,U06136,2025-02-13,Fruits,221,11,Yes
O000650,U00284,2025-06-14,Dairy,114,15,No
O000651,U02766,2025-04-10,Fruits,923,11,No
O000652,U03108,2025-11-12,Household,637,25,No
O000653,U05807,2025-11-17,Dairy,396,11,No
O000654,U02230,2025-01-10,Vegetables,109,29,Yes
O000655,U09609,2025-09-14,Dairy,228,11,No
O000656,U07950,2025-05-01,Snacks,1008,32,Yes
O000657,U03129,2025-03-26,Personal Care,655,33,No
O000658,U06733,2025-11-06,Fruits,653,12,No
O000659,U06072,2025-10-11,Fruits,399,31,No
O000660,U00179,2025-06-20,Dairy,615,10,No
O000661,U04023,2025-03-06,Household,123,15,No
O000662,U07013,2025-09-20,Household,364,18,Yes
O000663,U02365,2025-08-25,Personal Care,602,22,Yes
O000664,U00323,2025-01-10,Snacks,393,18,Yes
O000665,U08007,2025-05-26,Dairy,609,24,No
O000666,U00014,2025-09-09,Personal Care,1024,17,Yes
O000667,U08438,2025-12-29,Personal Care,519,9,Yes
O000668,U01701,2025-01-27,Snacks,1199,27,No
O000669,U01648,2025-05-31,Household,257,10,Yes
O000670,U05654,2025-10-12,Dairy,822,30,Yes
O000671,U08908,2025-05-22,Household,571,11,Yes
O000672,U09176,2025-11-29,Household,171,18,No
O000673,U07390,2025-08-02,Household,836,19,No
O000674,U08667,2025-09-25,Personal Care,665,25,No
O000675,U05205,2025-11-17,Dairy,863,18,Yes
O000676,U01784,2025-02-19,Personal Care,1142,34,No
O000677,U04223,2025-01-23,Vegetables,493,25,No
O000678,U08386,2025-02-17,Dairy,264,26,No
O000679,U02149,2025-09-09,Vegetables,545,33,No
O000680,U09282,2025-06-14,Fruits,453,16,No
O000681,U02252,2025-11-12,Snacks,605,10,No
O000682,U00897,2025-09-13,Personal Care,1015,17,No
O000683,U02179,2025-04-21,Personal Care,463,10,Yes
O000684,U05121,2025-06-02,Dairy,331,16,No
O000685,U02083,2025-10-27,Vegetables,125,8,No
O000686,U08976,2025-11-21,Personal Care,445,22,No
O000687,U09877,2025-07-23,Personal Care,920,26,Yes
O000688,U09203,2025-04-19,Household,687,26,Yes
O000689,U03333,2025-02-02,Snacks,399,10,No
O000690,U09503,2025-01-11,Dairy,987,33,No
O000691,U09473,2025-11-13,Vegetables,966,20,No
O000692,U03799,2025-02-06,Snacks,1036,32,No
O000693,U04493,2025-01-14,Vegetables,174,12,Yes
O000694,U05664,2025-03-23,Household,182,25,No
O000695,U03525,2025-12-10,Dairy,189,10,No
O000696,U03164,2025-04-27,Vegetables,1093,24,No
O000697,U09607,2025-11-21,Household,503,33,No
O000698,U06524,2025-08-16,Personal Care,526,28,Yes
O000699,U03130,2025-10-07,Vegetables,192,29,No
O000700,U03533,2025-07-03,Household,768,28,Yes
O000701,U04590,2025-05-11,Fruits,605,14,No
O000702,U04114,2025-05-05,Snacks,514,10,Yes
O000703,U00520,2025-02-19,Household,770,10,Yes
O000704,U06996,2025-10-02,Personal Care,1093,24,No
O000705,U04910,2025-05-10,Snacks,738,8,No
O000706,U07037,2025-07-07,Household,766,23,No
O000707,U01666,2025-11-30,Fruits,115,32,Yes
O000708,U03503,2025-04-04,Household,965,11,Yes
O000709,U08634,2025-03-29,Vegetables,844,34,No
O000710,U04440,2025-01-25,Personal Care,681,21,No
O000711,U03819,2025-05-04,Snacks,687,23,Yes
O000712,U02824,2025-08-02,Dairy,107,25,No
O000713,U05398,2025-10-30,Vegetables,449,15,No
O000714,U00610,2025-08-22,Household,740,9,No
O000715,U06624,2025-02-27,Personal Care,431,32,No
O000716,U06553,2025-03-11,Vegetables,660,34,Yes
O000717,U00711,2025-11-14,Vegetables,704,9,No
O000718,U04253,2025-12-17,Snacks,588,11,No
O000719,U00997,2025-01-20,Household,925,24,No
O000720,U09185,2025-10-01,Personal Care,284,22,No
O000721,U04480,2025-02-08,Snacks,1044,8,No
O000722,U07891,2025-12-15,Household,1079,11,No
O000723,U07555,2025-10-18,Snacks,1156,12,Yes
O000724,U03820,2025-09-05,Snacks,635,11,No
O000725,U08648,2025-10-30,Household,912,21,No
O000726,U08992,2025-05-11,Dairy,535,13,Yes
O000727,U08334,2025-09-07,Personal Care,249,14,No
O000728,U05538,2025-12-09,Household,428,10,Yes
O000729,U01221,2025-10-02,Vegetables,323,32,No
O000730,U08475,2025-08-31,Vegetables,757,22,Yes
O000731,U04181,2025-01-14,Fruits,455,8,Yes
O000732,U06521,2025-07-09,Household,942,21,No
O000733,U04685,2025-12-17,Personal Care,305,22,No
O000734,U06745,2025-11-14,Vegetables,1115,16,No
O000735,U09002,2025-12-23,Vegetables,877,19,No
O000736,U01856,2025-01-07,Snacks,896,22,No
O000737,U03820,2025-04-17,Snacks,1191,29,No
O000738,U05680,2025-11-28,Snacks,997,27,No
O000739,U09233,2025-01-24,Vegetables,771,30,No
O000740,U03343,2025-07-06,Fruits,1094,31,No
O000741,U00538,2025-04-15,Personal Care,256,29,Yes
O000742,U06243,2025-08-19,Dairy,246,9,Yes
O000743,U09356,2025-06-03,Dairy,928,8,Yes
O000744,U00508,2025-11-16,Personal Care,1126,21,No
O000745,U01994,2025-11-24,Snacks,1003,11,Yes
O000746,U07113,2025-06-21,Dairy,513,21,Yes
O000747,U01890,2025-02-02,Personal Care,1132,11,Yes
O000748,U07381,2025-05-10,Vegetables,538,23,Yes
O000749,U07521,2025-06-16,Snacks,347,9,No
O000750,U09133,2025-10-30,Vegetables,381,34,Yes
O000751,U00703,2025-04-24,Personal Care,1018,24,No
O000752,U09756,2025-02-19,Snacks,248,28,Yes
O000753,U03880,2025-04-12,Dairy,890,25,Yes
O000754,U07026,2025-08-02,Personal Care,675,18,Yes
O000755,U05726,2025-10-12,Fruits,168,11,No
O000756,U01290,2025-03-27,Snacks,1157,34,No
O000757,U01932,2025-03-27,Fruits,910,25,Yes
O000758,U02536,2025-01-15,Dairy,1159,30,Yes
O000759,U03585,2025-01-31,Household,197,15,No
O000760,U01097,2025-02-09,Household,531,25,Yes
O000761,U09428,2025-06-27,Snacks,452,22,No
O000762,U03666,2025-02-05,Fruits,227,23,No
O000763,U06877,2025-10-18,Household,638,32,Yes
O000764,U01905,2025-04-05,Snacks,906,15,No
O000765,U00396,2025-12-04,Household,654,27,No
O000766,U05688,2025-06-08,Fruits,225,29,No
O000767,U08037,2025-03-16,Vegetables,1146,17,Yes
O000768,U02983,2025-09-18,Household,235,30,No
O000769,U07608,2025-06-14,Dairy,1038,22,Yes
O000770,U01336,2025-05-28,Snacks,1013,21,Yes
O000771,U08096,2025-01-06,Household,1098,8,No
O000772,U09761,2025-11-11,Fruits,474,21,No
O000773,U05016,2025-12-01,Fruits,1165,11,No
O000774,U09406,2025-10-21,Fruits,661,19,Yes
O000775,U05594,2025-09-12,Personal Care,928,14,Yes
O000776,U03586,2025-07-24,Vegetables,1141,12,Yes
O000777,U05172,2025-11-08,Personal Care,111,24,Yes
O000778,U04737,2025-09-27,Household,873,8,No
O000779,U01375,2025-09-02,Vegetables,367,32,No
O000780,U08572,2025-03-26,Dairy,887,22,Yes
O000781,U08285,2025-08-23,Household,994,32,No
O000782,U08685,2025-04-04,Snacks,1198,20,Yes
O000783,U09348,2025-05-14,Household,999,24,No
O000784,U04964,2025-08-16,Fruits,777,20,No
O000785,U00943,2025-09-09,Personal Care,434,34,No
O000786,U00661,2025-02-04,Vegetables,247,13,No
O000787,U09612,2025-04-08,Vegetables,139,14,No
O000788,U09930,2025-06-17,Vegetables,817,30,Yes
O000789,U07675,2025-04-10,Household,149,22,Yes
O000790,U09978,2025-05-02,Dairy,703,28,Yes
O000791,U08137,2025-10-12,Snacks,812,12,No
O000792,U06225,2025-11-19,Dairy,864,11,No
O000793,U07783,2025-11-21,Dairy,409,34,No
O000794,U07977,2025-06-13,Vegetables,754,22,No
O000795,U03668,2025-10-19,Dairy,660,25,No
O000796,U08647,2025-01-15,Snacks,605,21,Yes
O000797,U03576,2025-05-15,Personal Care,1102,30,No
O000798,U03656,2025-12-05,Personal Care,252,34,No
O000799,U08495,2025-07-22,Dairy,649,19,No
O000800,U03276,2025-10-02,Dairy,758,19,Yes
O000801,U03120,2025-03-24,Dairy,1196,12,No
O000802,U08656,2025-04-19,Fruits,831,18,Yes
O000803,U08480,2025-08-02,Vegetables,141,23,No
O000804,U07174,2025-12-19,Personal Care,834,27,No
O000805,U09560,2025-10-04,Snacks,673,12,Yes
O000806,U04972,2025-07-07,Vegetables,922,17,No
O000807,U09674,2025-10-09,Fruits,589,21,No
O000808,U05853,2025-04-30,Snacks,903,15,No
O000809,U05641,2025-12-29,Dairy,800,14,No
O000810,U07053,2025-06-27,Vegetables,991,31,Yes
O000811,U09864,2025-05-14,Vegetables,1002,32,No
O000812,U03650,2025-01-10,Dairy,396,16,Yes
O000813,U01770,2025-01-16,Household,1169,11,No
O000814,U07172,2025-06-10,Household,474,27,Yes
O000815,U08974,2025-10-26,Personal Care,579,23,No
O000816,U00025,2025-12-21,Snacks,913,18,No
O000817,U09418,2025-08-03,Snacks,938,10,No
O000818,U06790,2025-12-12,Fruits,162,14,No
O000819,U01797,2025-07-31,Dairy,144,30,No
O000820,U05013,2025-03-05,Vegetables,133,23,Yes
O000821,U02967,2025-04-17,Fruits,767,21,Yes
O000822,U06181,2025-02-19,Household,995,30,Yes
O000823,U03155,2025-10-26,Fruits,262,16,No
O000824,U09393,2025-09-02,Dairy,256,20,No
O000825,U07380,2025-03-12,Snacks,397,28,Yes
O000826,U07818,2025-01-28,Vegetables,176,11,No
O000827,U06036,2025-07-07,Personal Care,982,34,No
O000828,U00944,2025-07-23,Household,1033,29,No
O000829,U08783,2025-02-06,Personal Care,701,8,Yes
O000830,U06240,2025-10-06,Vegetables,794,12,No
O000831,U09355,2025-11-05,Vegetables,803,32,Yes
O000832,U07412,2025-11-21,Fruits,208,32,No
O000833,U04317,2025-01-14,Household,920,14,Yes
O000834,U08680,2025-10-18,Dairy,698,18,Yes
O000835,U00295,2025-11-29,Dairy,399,34,No
O000836,U08577,2025-11-20,Household,519,29,No
O000837,U04672,2025-03-19,Fruits,1138,18,Yes
O000838,U00559,2025-02-16,Household,831,24,Yes
O000839,U04067,2025-08-20,Fruits,1011,34,No
O000840,U06220,2025-04-27,Dairy,525,21,No
O000841,U08659,2025-03-04,Dairy,160,33,Yes
O000842,U04086,2025-06-09,Vegetables,481,8,Yes
O000843,U04970,2025-08-05,Household,345,31,No
O000844,U04050,2025-01-26,Snacks,1124,26,No
O000845,U07795,2025-01-19,Fruits,672,28,Yes
O000846,U04499,2025-10-20,Fruits,884,19,No
O000847,U08280,2025-01-12,Personal Care,1149,12,No
O000848,U02370,2025-02-05,Dairy,1151,17,No
O000849,U07744,2025-03-27,Snacks,253,33,Yes
O000850,U05984,2025-02-07,Fruits,842,21,No
O000851,U04477,2025-07-18,Vegetables,511,8,No
O000852,U07102,2025-12-06,Snacks,352,29,No
O000853,U02997,2025-05-09,Personal Care,588,15,No
O000854,U08989,2025-01-15,Snacks,501,28,No
O000855,U09287,2025-08-01,Personal Care,166,21,No
O000856,U04867,2025-01-03,Snacks,383,14,No
O000857,U06666,2025-12-25,Household,855,26,No
O000858,U07336,2025-06-28,Household,159,30,Yes
O000859,U02677,2025-01-26,Household,195,14,No
O000860,U02909,2025-01-11,Dairy,339,23,No
O000861,U02989,2025-08-14,Dairy,308,20,Yes
O000862,U03667,2025-11-13,Household,698,11,No
O000863,U08148,2025-02-10,Personal Care,1004,8,No
O000864,U00486,2025-11-19,Dairy,957,11,No
O000865,U03211,2025-12-16,Fruits,536,8,Yes
O000866,U06350,2025-03-08,Personal Care,914,26,Yes
O000867,U09907,2025-04-17,Fruits,855,9,Yes
O000868,U07135,2025-12-12,Snacks,105,28,No
O000869,U08069,2025-01-18,Vegetables,905,15,Yes
O000870,U08092,2025-09-27,Fruits,177,11,Yes
O000871,U09683,2025-03-20,Dairy,415,25,No
O000872,U07201,2025-04-29,Fruits,1169,12,No
O000873,U02178,2025-08-02,Personal Care,740,28,No
O000874,U05750,2025-02-22,Dairy,778,25,Yes
O000875,U04701,2025-11-21,Household,1105,18,Yes
O000876,U08202,2025-08-12,Fruits,712,13,No
O000877,U03768,2025-08-10,Snacks,753,15,Yes
O000878,U01423,2025-05-15,Vegetables,217,9,No
O000879,U08918,2025-07-19,Vegetables,1104,22,No
O000880,U09686,2025-04-06,Dairy,639,34,Yes
O000881,U02709,2025-09-15,Dairy,824,18,No
O000882,U09631,2025-12-31,Snacks,1027,8,Yes
O000883,U01725,2025-04-28,Household,718,30,No
O000884,U05248,2025-09-01,Personal Care,267,20,Yes
O000885,U01506,2025-02-11,Dairy,371,16,No
O000886,U06413,2025-12-21,Fruits,481,25,Yes
O000887,U04520,2025-08-29,Snacks,1031,31,Yes
O000888,U03599,2025-07-31,Vegetables,1147,13,Yes
O000889,U06367,2025-12-13,Vegetables,210,21,Yes
O000890,U00426,2025-03-08,Vegetables,1103,9,No
O000891,U00663,2025-11-16,Snacks,453,31,Yes
O000892,U02880,2025-01-20,Vegetables,818,19,Yes
O000893,U02414,2025-08-31,Dairy,842,31,No
O000894,U06454,2025-08-09,Snacks,120,9,No
O000895,U09736,2025-01-27,Dairy,358,34,No
O000896,U02145,2025-09-13,Fruits,254,34,No
O000897,U07836,2025-11-17,Household,325,26,No
O000898,U00583,2025-06-08,Snacks,639,19,No
O000899,U05092,2025-09-16,Snacks,507,20,Yes
O000900,U06314,2025-08-17,Personal Care,301,34,Yes
O000901,U01183,2025-05-25,Fruits,781,33,No
O000902,U02061,2025-12-08,Snacks,446,33,No
O000903,U07288,2025-06-19,Dairy,992,8,No
O000904,U08519,2025-06-18,Vegetables,739,13,No
O000905,U06550,2025-10-26,Dairy,975,9,Yes
O000906,U04008,2025-02-28,Dairy,112,26,No
O000907,U07650,2025-08-11,Household,568,28,Yes
O000908,U03209,2025-01-12,Fruits,591,8,No
O000909,U04000,2025-11-21,Dairy,329,11,No
O000910,U02531,2025-10-06,Dairy,156,25,No
O000911,U02297,2025-08-04,Vegetables,561,28,Yes
O000912,U06497,2025-01-09,Household,228,18,Yes
O000913,U02314,2025-11-04,Snacks,816,33,No
O000914,U09956,2025-05-15,Household,334,8,No
O000915,U04498,2025-04-26,Household,786,11,No
O000916,U09951,2025-03-05,Household,1127,12,No
O000917,U08680,2025-08-01,Dairy,344,16,No
O000918,U05377,2025-01-01,Household,608,10,No
O000919,U09119,2025-08-19,Personal Care,239,17,No
O000920,U03994,2025-05-10,Household,900,27,No
O000921,U08144,2025-03-29,Dairy,337,22,Yes
O000922,U08742,2025-11-16,Personal Care,1167,26,No
O000923,U06839,2025-02-18,Household,684,14,Yes
O000924,U06732,2025-04-13,Vegetables,282,13,Yes
O000925,U07152,2025-09-16,Dairy,427,19,No
O000926,U09259,2025-05-29,Fruits,1079,31,No
O000927,U09148,2025-11-04,Snacks,1097,8,No
O000928,U02874,2025-12-21,Personal Care,348,26,No
O000929,U09932,2025-11-07,Fruits,520,17,No
O000930,U03516,2025-05-28,Vegetables,1092,28,No
O000931,U06028,2025-05-06,Vegetables,807,27,No
O000932,U00559,2025-10-21,Snacks,197,13,Yes
O000933,U08758,2025-07-20,Vegetables,314,16,Yes
O000934,U08158,2025-10-31,Personal Care,1120,14,Yes
O000935,U01059,2025-05-23,Snacks,126,26,Yes
O000936,U07727,2025-07-03,Personal Care,250,22,Yes
O000937,U08721,2025-04-05,Personal Care,377,28,No
O000938,U03070,2025-12-27,Snacks,598,26,No
O000939,U09548,2025-09-22,Dairy,1020,24,No
O000940,U01501,2025-05-21,Household,1063,23,No
O000941,U07069,2025-06-09,Household,859,29,Yes
O000942,U03706,2025-01-20,Vegetables,774,20,No
O000943,U07037,2025-12-05,Fruits,1020,12,No
O000944,U03842,2025-06-04,Dairy,115,13,Yes
O000945,U00688,2025-04-29,Personal Care,509,25,No
O000946,U05267,2025-07-07,Fruits,537,20,No
O000947,U00955,2025-11-27,Personal Care,128,19,No
O000948,U07053,2025-09-28,Dairy,170,21,No
O000949,U03590,2025-01-08,Fruits,715,11,Yes
O000950,U07720,2025-03-01,Vegetables,1133,21,No
O000951,U04217,2025-11-25,Fruits,787,32,No
O000952,U09281,2025-08-19,Household,813,10,No
O000953,U02356,2025-06-14,Vegetables,537,27,No
O000954,U00770,2025-08-31,Household,1057,21,Yes
O000955,U03302,2025-05-28,Dairy,1191,28,Yes
O000956,U02089,2025-06-29,Snacks,176,19,No
O000957,U03902,2025-04-29,Dairy,887,30,Yes
O000958,U07198,2025-01-19,Vegetables,620,8,No
O000959,U05208,2025-05-18,Household,269,9,No
O000960,U02174,2025-05-30,Personal Care,750,34,No
O000961,U04745,2025-06-25,Fruits,533,25,No
O000962,U00613,2025-01-25,Household,710,26,Yes
O000963,U02320,2025-10-07,Household,646,16,Yes
O000964,U00844,2025-06-03,Dairy,679,26,No
