user_id,age,city,occupation,acquisition_source,membership,signup_date,churned,days_since_last_order
U00385,22,Bangalore,Family,Influencer,Free,2025-05-11,No,17
U00386,49,Bangalore,Working Professional,Organic,Free,2025-09-03,No,8
U00387,44,Mumbai,Student,Referral,Free,2025-02-25,Yes,101
U00388,40,Chennai,Student,Referral,Free,2024-05-14,Yes,59
U00389,26,Bangalore,Working Professional,Influencer,Premium,2024-11-10,Yes,101
U00390,26,Pune,Family,Influencer,Free,2024-03-09,No,13
U00391,20,Delhi,Student,Referral,Premium,2024-07-16,No,11
U00392,36,Bangalore,Family,Influencer,Premium,2025-12-18,No,12
U00393,33,Pune,Student,Influencer,Premium,2024-01-11,No,24
U00394,33,Bangalore,Family,Organic,Free,2024-05-09,No,14
U00395,20,Hyderabad,Family,Instagram Ads,Premium,2024-04-19,No,21
U00396,37,Mumbai,Working Professional,Google Ads,Premium,2024-01-27,No,1
U00397,41,Delhi,Working Professional,Referral,Premium,2025-02-03,No,9
U00398,39,Mumbai,Family,Google Ads,Free,2024-11-15,No,3
U00399,41,Mumbai,Working Professional,Referral,Free,2024-07-12,Yes,65
U00400,18,Pune,Working Professional,Referral,Free,2024-12-11,No,15
U00401,41,Delhi,Working Professional,Instagram Ads,Free,2024-01-16,No,7
U00402,37,Chennai,Student,Referral,Premium,2024-03-13,No,11
U00403,28,Chennai,Family,Referral,Premium,2025-09-19,No,16
U00404,34,Delhi,Student,Instagram Ads,Premium,2024-07-19,No,26
U00405,25,Mumbai,Family,Influencer,Free,2025-10-06,No,26
U00406,21,Pune,Student,Google Ads,Free,2024-06-12,No,12
U00407,23,Chennai,Working Professional,Referral,Premium,2024-01-07,No,27
U00408,25,Mumbai,Student,Instagram Ads,Free,2024-03-01,Yes,70
U00409,37,Mumbai,Student,Referral,Free,2024-12-17,Yes,70
U00410,47,Bangalore,Student,Instagram Ads,Premium,2025-04-29,No,8
U00411,20,Hyderabad,Working Professional,Google Ads,Premium,2025-09-23,No,13
U00412,33,Delhi,Working Professional,Organic,Free,2025-03-26,Yes,80
U00413,47,Hyderabad,Family,Influencer,Premium,2025-02-17,No,8
U00414,42,Delhi,Student,Organic,Free,2024-01-31,No,15
U00415,20,Delhi,Working Professional,Instagram Ads,Free,2025-07-13,No,12
U00416,42,Mumbai,Working Professional,Referral,Free,2024-03-31,Yes,106
U00417,46,Mumbai,Student,Influencer,Free,2025-06-01,No,5
U00418,35,Mumbai,Working Professional,Google Ads,Premium,2025-03-21,No,2
U00419,49,Mumbai,Working Professional,Influencer,Premium,2024-10-11,Yes,47
U00420,31,Mumbai,Working Professional,Referral,Premium,2025-01-27,No,6
U00421,35,Delhi,Student,Organic,Free,2025-08-18,No,27
U00422,19,Mumbai,Working Professional,Instagram Ads,Free,2024-05-18,Yes,93
U00423,39,Chennai,Student,Organic,Free,2024-11-25,No,4
U00424,20,Mumbai,Working Professional,Influencer,Free,2024-05-12,No,10
U00425,33,Mumbai,Family,Referral,Free,2025-09-06,Yes,78
U00426,46,Bangalore,Working Professional,Instagram Ads,Free,2024-11-21,Yes,74
U00427,26,Chennai,Working Professional,Referral,Premium,2025-08-29,No,8
U00428,21,Delhi,Student,Referral,Free,2025-06-13,No,16
U00429,18,Hyderabad,Family,Influencer,Premium,2024-01-21,No,23
U00430,21,Hyderabad,Student,Organic,Premium,2025-04-23,No,7
U00431,18,Bangalore,Working Professional,Referral,Premium,2025-04-02,No,24
U00432,31,Delhi,Family,Referral,Free,2025-06-01,No,28
U00433,38,Bangalore,Working Professional,Referral,Free,2025-06-19,No,12
U00434,33,Delhi,Working Professional,Instagram Ads,Premium,2024-08-12,No,7
U00435,37,Bangalore,Working Professional,Referral,Free,2025-07-25,Yes,57
U00436,41,Hyderabad,Student,Referral,Premium,2024-11-25,No,15
U00437,49,Delhi,Working Professional,Influencer,Free,2025-07-11,Yes,91
U00438,25,Pune,Student,Referral,Free,2025-01-02,No,14
U00439,24,Delhi,Working Professional,Referral,Free,2024-05-21,No,5
U00440,20,Pune,Student,Influencer,Free,2025-08-12,Yes,39
U00441,34,Mumbai,Family,Instagram Ads,Free,2024-07-17,Yes,64
U00442,49,Delhi,Student,Organic,Free,2025-09-18,Yes,75
U00443,18,Delhi,Working Professional,Influencer,Free,2024-02-05,Yes,53
U00444,33,Chennai,Working Professional,Instagram Ads,Free,2025-04-10,No,14
U00445,29,Delhi,Working Professional,Organic,Free,2025-07-25,No,22
U00446,44,Delhi,Student,Referral,Premium,2025-03-13,No,6
U00447,36,Mumbai,Working Professional,Influencer,Free,2025-08-13,No,13
U00448,39,Bangalore,Student,Referral,Premium,2024-07-09,No,7
U00449,40,Bangalore,Working Professional,Influencer,Free,2024-04-06,No,18
U00450,39,Delhi,Working Professional,Organic,Free,2025-05-18,Yes,46
U00451,31,Mumbai,Working Professional,Instagram Ads,Premium,2025-01-01,Yes,45
U00452,47,Delhi,Student,Influencer,Free,2024-05-29,Yes,55
U00453,23,Delhi,Family,Instagram Ads,Free,2024-02-12,Yes,85
U00454,23,Mumbai,Working Professional,Referral,Free,2024-10-23,No,15
U00455,30,Hyderabad,Student,Referral,Premium,2024-11-14,No,23
U00456,36,Delhi,Working Professional,Organic,Free,2024-08-05,Yes,111
U00457,39,Mumbai,Family,Organic,Free,2025-12-19,Yes,45
U00458,25,Mumbai,Student,Google Ads,Premium,2025-05-02,No,18
U00459,44,Chennai,Working Professional,Google Ads,Free,2024-05-25,No,21
U00460,44,Chennai,Working Professional,Organic,Free,2024-11-23,No,25
U00461,19,Pune,Student,Referral,Free,2024-09-15,Yes,102
U00462,38,Delhi,Family,Instagram Ads,Free,2025-07-19,Yes,84
U00463,47,Delhi,Working Professional,Organic,Free,2024-04-28,Yes,92
U00464,18,Mumbai,Student,Instagram Ads,Free,2024-05-21,No,7
U00465,45,Delhi,Family,Google Ads,Free,2024-10-16,No,27
U00466,32,Bangalore,Working Professional,Instagram Ads,Free,2025-09-30,Yes,56
U00467,49,Hyderabad,Family,Organic,Free,2024-08-12,Yes,38
U00468,18,Pune,Working Professional,Referral,Free,2024-08-16,No,9
U00469,22,Pune,Working Professional,Organic,Free,2024-09-13,Yes,68
U00470,45,Mumbai,Family,Influencer,Premium,2024-09-01,Yes,64
U00471,46,Hyderabad,Student,Influencer,Premium,2024-06-24,No,1
U00472,33,Mumbai,Working Professional,Influencer,Free,2024-12-20,Yes,42
U00473,36,Delhi,Working Professional,Referral,Premium,2025-06-05,No,22
U00474,21,Hyderabad,Student,Organic,Premium,2025-08-17,Yes,82
U00475,20,Delhi,Working Professional,Influencer,Free,2024-05-18,Yes,30
U00476,49,Mumbai,Student,Organic,Free,2024-04-28,No,19
U00477,34,Mumbai,Working Professional,Google Ads,Free,2025-09-30,No,10
U00478,49,Hyderabad,Working Professional,Influencer,Premium,2025-09-02,Yes,76
U00479,34,Hyderabad,Family,Influencer,Premium,2025-07-31,No,17
U00480,29,Mumbai,Student,Referral,Free,2024-09-15,Yes,63
U00481,45,Pune,Working Professional,Organic,Free,2025-10-16,No,5
U00482,47,Mumbai,Student,Referral,Free,2025-07-24,Yes,75
U00483,46,Mumbai,Working Professional,Referral,Free,2024-07-10,Yes,117
U00484,31,Hyderabad,Working Professional,Organic,Free,2024-05-09,Yes,108
U00485,38,Hyderabad,Working Professional,Google Ads,Premium,2024-06-06,No,24
U00486,23,Chennai,Family,Organic,Free,2025-11-08,No,13
U00487,20,Delhi,Family,Google Ads,Premium,2024-09-17,No,21
U00488,45,Bangalore,Student,Referral,Premium,2025-01-24,No,14
U00489,26,Bangalore,Student,Google Ads,Free,2025-10-06,Yes,103
U00490,22,Chennai,Working Professional,Google Ads,Premium,2025-06-07,No,3
U00491,41,Delhi,Working Professional,Google Ads,Free,2024-05-11,No,6
U00492,46,Hyderabad,Student,Influencer,Free,2025-02-11,No,20
U00493,34,Bangalore,Working Professional,Influencer,Free,2024-06-01,Yes,101
U00494,31,Delhi,Working Professional,Referral,Free,2024-10-08,Yes,103
U00495,38,Mumbai,Working Professional,Organic,Free,2025-07-20,No,21
U00496,48,Mumbai,Family,Google Ads,Free,2025-09-29,No,12
U00497,20,Bangalore,Working Professional,Influencer,Free,2024-02-15,No,26
U00498,45,Pune,Student,Organic,Free,2025-11-16,No,5
U00499,18,Bangalore,Student,Google Ads,Free,2024-10-25,No,20
U00500,37,Bangalore,Family,Organic,Free,2024-01-21,No,9
U00501,48,Bangalore,Family,Instagram Ads,Free,2024-06-13,Yes,77
U00502,46,Delhi,Working Professional,Google Ads,Free,2024-09-24,Yes,37
U00503,38,Delhi,Working Professional,Organic,Free,2024-04-10,No,19
U00504,49,Mumbai,Family,Google Ads,Premium,2025-10-22,No,5
U00505,40,Mumbai,Working Professional,Google Ads,Free,2025-10-14,No,4
U00506,18,Delhi,Family,Instagram Ads,Free,2025-01-07,Yes,99
U00507,49,Bangalore,Working Professional,Organic,Free,2024-02-02,No,18
U00508,20,Mumbai,Working Professional,Referral,Premium,2024-08-23,No,5
U00509,49,Delhi,Working Professional,Influencer,Free,2024-07-16,No,7
U00510,35,Mumbai,Student,Google Ads,Premium,2025-05-21,Yes,81
U00511,42,Delhi,Student,Google Ads,Free,2024-11-27,No,13
U00512,27,Chennai,Working Professional,Google Ads,Free,2025-03-20,No,26
U00513,48,Pune,Family,Google Ads,Free,2025-04-30,Yes,60
U00514,39,Hyderabad,Working Professional,Influencer,Free,2024-04-29,Yes,117
U00515,43,Delhi,Working Professional,Referral,Premium,2024-06-06,No,11
U00516,20,Hyderabad,Student,Instagram Ads,Free,2024-02-06,No,3
U00517,25,Pune,Student,Referral,Premium,2024-05-23,Yes,77
U00518,31,Hyderabad,Working Professional,Influencer,Free,2025-07-10,No,17
U00519,41,Delhi,Working Professional,Organic,Free,2025-12-11,Yes,54
U00520,35,Bangalore,Working Professional,Instagram Ads,Premium,2025-10-02,No,19
U00521,49,Pune,Student,Instagram Ads,Free,2025-11-23,No,28
U00522,32,Bangalore,Family,Organic,Free,2024-01-28,No,13
U00523,39,Bangalore,Working Professional,Google Ads,Premium,2025-08-01,Yes,102
U00524,40,Mumbai,Family,Influencer,Free,2024-08-31,Yes,32
U00525,19,Bangalore,Working Professional,Organic,Free,2025-11-09,Yes,39
U00526,48,Delhi,Student,Referral,Premium,2024-09-22,No,22
U00527,44,Bangalore,Working Professional,Referral,Premium,2024-02-20,No,17
U00528,27,Delhi,Working Professional,Organic,Free,2024-04-18,No,13
U00529,19,Mumbai,Working Professional,Influencer,Free,2025-02-01,No,21
U00530,43,Mumbai,Working Professional,Instagram Ads,Premium,2024-11-30,No,11
U00531,34,Bangalore,Student,Instagram Ads,Premium,2024-05-13,No,10
U00532,25,Delhi,Working Professional,Google Ads,Free,2025-11-09,No,21
U00533,18,Hyderabad,Family,Influencer,Free,2024-03-20,No,27
U00534,26,Hyderabad,Student,Referral,Premium,2024-12-03,No,5
U00535,28,Delhi,Student,Referral,Free,2025-09-02,Yes,101
U00536,39,Delhi,Family,Google Ads,Free,2025-03-07,Yes,45
U00537,33,Delhi,Student,Referral,Free,2025-10-26,Yes,77
U00538,24,Pune,Working Professional,Google Ads,Free,2025-04-25,No,1
U00539,46,Bangalore,Working Professional,Google Ads,Free,2024-10-15,Yes,80
U00540,27,Mumbai,Working Professional,Organic,Premium,2025-08-17,No,8
U00541,40,Delhi,Working Professional,Instagram Ads,Premium,2024-04-11,No,22
U00542,43,Bangalore,Student,Influencer,Free,2024-11-26,No,23
U00543,20,Pune,Student,Influencer,Free,2025-01-10,No,20
U00544,35,Pune,Working Professional,Instagram Ads,Free,2024-08-18,No,17
U00545,42,Bangalore,Working Professional,Influencer,Premium,2025-03-26,No,8
U00546,41,Delhi,Working Professional,Referral,Free,2024-11-16,Yes,39
U00547,30,Delhi,Working Professional,Referral,Free,2025-02-27,Yes,41
U00548,45,Delhi,Student,Influencer,Free,2024-01-25,No,9
U00549,43,Delhi,Student,Organic,Free,2025-07-22,No,6
U00550,24,Delhi,Family,Influencer,Premium,2025-02-19,Yes,105
U00551,42,Delhi,Working Professional,Google Ads,Free,2024-10-28,No,2
U00552,21,Mumbai,Student,Google Ads,Free,2024-04-09,Yes,57
U00553,30,Chennai,Student,Instagram Ads,Free,2025-01-22,Yes,112
U00554,37,Bangalore,Student,Referral,Premium,2024-04-28,No,19
U00555,18,Pune,Student,Organic,Free,2025-10-24,No,13
U00556,25,Hyderabad,Family,Influencer,Premium,2025-08-14,No,10
U00557,49,Delhi,Family,Google Ads,Premium,2024-11-26,No,24
U00558,31,Hyderabad,Family,Referral,Premium,2025-10-23,No,10
U00559,33,Delhi,Family,Referral,Premium,2024-12-24,Yes,49
U00560,31,Bangalore,Family,Organic,Free,2024-05-05,No,5
U00561,29,Mumbai,Working Professional,Organic,Free,2024-10-15,Yes,92
U00562,36,Chennai,Student,Organic,Free,2025-07-06,No,28
U00563,40,Delhi,Working Professional,Organic,Premium,2025-12-02,No,26
U00564,32,Delhi,Student,Google Ads,Premium,2025-03-15,No,20
U00565,45,Chennai,Student,Organic,Free,2025-07-28,No,26
U00566,19,Delhi,Student,Referral,Premium,2025-12-17,Yes,66
U00567,19,Hyderabad,Working Professional,Referral,Premium,2024-12-06,No,7
U00568,49,Hyderabad,Student,Influencer,Premium,2024-07-22,Yes,105
U00569,40,Pune,Student,Referral,Free,2024-06-27,No,13
U00570,48,Chennai,Working Professional,Referral,Free,2024-12-11,No,27
U00571,39,Chennai,Family,Google Ads,Free,2024-04-14,No,20
U00572,36,Delhi,Working Professional,Referral,Free,2024-11-08,Yes,47
U00573,42,Pune,Family,Instagram Ads,Free,2024-03-26,No,21
U00574,43,Bangalore,Student,Referral,Free,2025-03-16,No,11
U00575,48,Bangalore,Student,Influencer,Premium,2025-04-24,No,28
U00576,47,Delhi,Working Professional,Influencer,Free,2024-11-23,Yes,63
U00577,46,Bangalore,Working Professional,Organic,Premium,2024-09-07,No,2
U00578,39,Chennai,Working Professional,Google Ads,Free,2025-04-26,No,21
U00579,43,Chennai,Working Professional,Influencer,Premium,2024-01-04,Yes,112
U00580,43,Mumbai,Working Professional,Instagram Ads,Free,2024-07-02,Yes,38
U00581,39,Delhi,Family,Instagram Ads,Free,2025-11-23,No,15
U00582,34,Mumbai,Working Professional,Organic,Free,2024-10-26,Yes,57
U00583,37,Pune,Student,Google Ads,Free,2025-06-11,No,5
U00584,27,Hyderabad,Working Professional,Google Ads,Free,2025-08-28,Yes,111
U00585,23,Mumbai,Student,Referral,Free,2024-06-04,Yes,81
U00586,32,Delhi,Student,Instagram Ads,Premium,2025-03-09,No,25
U00587,39,Mumbai,Student,Instagram Ads,Free,2024-12-22,No,25
U00588,28,Mumbai,Working Professional,Instagram Ads,Premium,2025-06-11,No,16
U00589,45,Chennai,Student,Instagram Ads,Free,2024-02-10,No,15
U00590,22,Bangalore,Student,Influencer,Free,2025-10-10,No,24
U00591,18,Mumbai,Working Professional,Google Ads,Free,2024-09-14,Yes,74
U00592,25,Bangalore,Working Professional,Referral,Free,2024-12-31,Yes,96
U00593,38,Delhi,Working Professional,Influencer,Free,2025-07-08,No,15
U00594,45,Chennai,Working Professional,Google Ads,Free,2024-03-06,Yes,39
U00595,29,Mumbai,Student,Organic,Free,2024-07-26,No,5
U00596,29,Mumbai,Student,Instagram Ads,Free,2024-09-01,No,22
U00597,22,Mumbai,Student,Referral,Free,2024-08-30,No,16
U00598,24,Hyderabad,Family,Google Ads,Free,2025-08-11,No,21
U00599,21,Bangalore,Working Professional,Organic,Free,2025-01-15,No,12
U00600,23,Hyderabad,Student,Instagram Ads,Free,2024-08-10,No,17
U00601,30,Delhi,Student,Organic,Free,2024-01-21,No,12
U00602,49,Mumbai,Family,Organic,Free,2024-05-26,No,1
U00603,37,Delhi,Working Professional,Influencer,Free,2025-01-02,No,11
U00604,47,Bangalore,Family,Organic,Free,2024-11-08,No,8
U00605,32,Delhi,Student,Influencer,Free,2025-08-11,No,28
U00606,20,Bangalore,Student,Influencer,Free,2024-11-11,No,5
U00607,40,Pune,Working Professional,Organic,Premium,2025-02-06,No,8
U00608,25,Pune,Working Professional,Google Ads,Free,2025-03-23,No,11
U00609,37,Mumbai,Working Professional,Organic,Free,2025-06-30,No,28
U00610,33,Mumbai,Working Professional,Organic,Premium,2024-05-05,No,11
U00611,30,Delhi,Working Professional,Google Ads,Free,2025-05-10,No,14
U00612,35,Bangalore,Working Professional,Instagram Ads,Free,2025-08-21,Yes,104
U00613,45,Pune,Student,Referral,Free,2025-11-30,Yes,93
U00614,27,Delhi,Working Professional,Instagram Ads,Free,2024-02-14,Yes,73
U00615,47,Mumbai,Family,Organic,Premium,2024-11-26,No,21
U00616,36,Pune,Student,Instagram Ads,Premium,2024-03-12,No,27
U00617,34,Pune,Working Professional,Referral,Free,2025-12-28,Yes,74
U00618,41,Delhi,Working Professional,Instagram Ads,Premium,2024-04-07,No,8
U00619,48,Bangalore,Family,Referral,Premium,2024-09-27,No,11
U00620,36,Delhi,Working Professional,Instagram Ads,Free,2025-02-10,No,1
U00621,45,Delhi,Working Professional,Influencer,Free,2025-03-19,No,5
U00622,43,Chennai,Family,Organic,Free,2024-03-31,No,23
U00623,40,Pune,Family,Referral,Premium,2025-10-15,No,26
U00624,43,Hyderabad,Working Professional,Organic,Premium,2024-04-26,No,21
U00625,22,Delhi,Working Professional,Influencer,Free,2025-05-28,No,15
U00626,43,Pune,Student,Instagram Ads,Free,2024-02-12,Yes,102
U00627,38,Mumbai,Working Professional,Organic,Free,2024-03-11,No,16
U00628,47,Mumbai,Family,Instagram Ads,Free,2024-05-23,No,4
U00629,40,Bangalore,Family,Instagram Ads,Free,2024-12-07,Yes,98
U00630,48,Delhi,Student,Organic,Free,2025-12-26,No,25
U00631,26,Hyderabad,Working Professional,Referral,Free,2024-04-16,Yes,106
U00632,29,Bangalore,Working Professional,Referral,Free,2025-01-20,No,19
U00633,38,Delhi,Family,Organic,Free,2025-03-31,Yes,50
U00634,18,Delhi,Working Professional,Referral,Free,2024-10-20,Yes,69
U00635,43,Delhi,Working Professional,Google Ads,Free,2024-06-24,Yes,90
U00636,43,Delhi,Student,Instagram Ads,Premium,2024-04-16,Yes,80
U00637,18,Bangalore,Working Professional,Organic,Free,2024-03-26,Yes,102
U00638,32,Pune,Student,Influencer,Premium,2025-05-24,No,15
U00639,19,Delhi,Family,Organic,Free,2024-08-14,No,3
U00640,49,Delhi,Working Professional,Organic,Free,2025-08-16,Yes,39
U00641,47,Bangalore,Working Professional,Instagram Ads,Premium,2024-11-24,No,3
U00642,39,Pune,Working Professional,Influencer,Free,2024-08-28,No,4
U00643,33,Mumbai,Family,Instagram Ads,Premium,2024-01-02,No,10
U00644,42,Mumbai,Student,Referral,Free,2024-09-07,No,19
U00645,25,Bangalore,Student,Organic,Free,2024-02-11,Yes,93
U00646,30,Delhi,Family,Instagram Ads,Free,2025-03-01,Yes,68
U00647,38,Delhi,Family,Google Ads,Free,2024-03-21,No,1
U00648,18,Hyderabad,Family,Organic,Free,2025-05-02,Yes,100
U00649,33,Bangalore,Student,Referral,Premium,2024-09-18,No,16
U00650,46,Bangalore,Student,Instagram Ads,Free,2025-01-29,No,24
U00651,24,Hyderabad,Student,Instagram Ads,Free,2025-12-09,No,4
U00652,49,Bangalore,Student,Google Ads,Free,2024-09-04,No,16
U00653,48,Delhi,Working Professional,Referral,Free,2024-11-25,Yes,74
U00654,22,Mumbai,Student,Google Ads,Premium,2025-07-01,No,18
U00655,39,Delhi,Working Professional,Organic,Premium,2025-09-06,Yes,110
U00656,46,Delhi,Student,Influencer,Free,2024-04-07,No,15
U00657,40,Bangalore,Working Professional,Instagram Ads,Premium,2024-05-24,No,9
U00658,20,Pune,Family,Google Ads,Free,2024-05-06,No,11
U00659,29,Chennai,Student,Instagram Ads,Free,2024-10-30,No,7
U00660,43,Bangalore,Working Professional,Instagram Ads,Free,2025-08-01,Yes,31
U00661,33,Delhi,Student,Google Ads,Premium,2025-01-13,No,7
U00662,36,Delhi,Student,Instagram Ads,Free,2024-05-26,No,23
U00663,22,Pune,Working Professional,Referral,Premium,2024-03-21,No,3
U00664,39,Bangalore,Working Professional,Referral,Free,2024-08-29,No,7
U00665,42,Bangalore,Working Professional,Influencer,Free,2025-07-30,No,3
U00666,46,Hyderabad,Family,Referral,Premium,2025-08-05,No,12
U00667,31,Hyderabad,Working Professional,Google Ads,Premium,2025-07-01,No,3
U00668,45,Pune,Student,Referral,Premium,2024-03-07,No,7
U00669,22,Delhi,Working Professional,Influencer,Free,2025-08-17,No,23
U00670,32,Hyderabad,Student,Organic,Free,2025-11-12,Yes,119
U00671,34,Pune,Working Professional,Organic,Free,2025-04-19,No,15
U00672,47,Mumbai,Working Professional,Google Ads,Free,2025-08-01,No,23
U00673,31,Bangalore,Student,Influencer,Free,2025-09-01,No,26
U00674,47,Mumbai,Family,Referral,Premium,2025-03-08,Yes,40
U00675,37,Chennai,Family,Influencer,Premium,2024-10-28,No,5
U00676,22,Delhi,Family,Instagram Ads,Free,2025-12-20,No,9
U00677,29,Bangalore,Student,Influencer,Premium,2025-01-09,No,17
U00678,33,Delhi,Working Professional,Referral,Free,2025-07-28,Yes,61
U00679,43,Hyderabad,Family,Google Ads,Premium,2024-03-18,No,19
U00680,43,Delhi,Student,Instagram Ads,Free,2024-01-30,Yes,61
U00681,33,Delhi,Family,Influencer,Free,2024-12-17,Yes,64
U00682,38,Mumbai,Student,Organic,Free,2024-04-24,No,28
U00683,24,Chennai,Student,Referral,Free,2024-11-27,Yes,32
